"Id","SuperNodeNameForMe","range_id"
137059737816575844701478985192513096342923753275,"99",2187514928119463515207460746206008764065520072
893815086717270780851192343750075965614412259909,"624",413628777180531907373091476460574965273466859
131282676331616495084546436696971742062444498532,"92",139979677658299320911934394027064747045741419
562954741881554443281047356711467819571936547246,"388",3115719949355948925058050957687619751506020344
1250697714429666604204523117183326040603532223312,"870",4892636293537553842054121669251617907988035842
62656689696182567295115519289477600071983849679,"48",5489235538440952849028353793801669874694319208
831523243650509393923043098127102101092934489971,"585",1223251692022136168828361687561963495690869408
1022568795489873505447204648934823805213136874394,"708",899432922907339594886968390720847477078169088
86346326034895367190279334522177820806111659331,"63",324868370221898128258754016499437309082435936
1042224108385063371760241736566432206978525894468,"723",416767440151144472931449150216500305855810488
1101039475040462616779532486698857035366137279066,"765",682168863300520332862741382311107153340242676
909911913880955202329131202314853896756907487799,"634",2756510762199142583928510172054926254504926763
1385539942310686393791657536660910934436816631496,"961",408621030152699112291775655511165372796914272
1034922485232607733704646097011398929506283058027,"720",2456079541051407482358224522522346865548564100
942720927580385554419167067836428042658763264552,"656",135182431231115256733039136429838272567210463
1066895880678942836137021976650801930516172897933,"733",9930666633599168242622306095430187898058000906
1226199494428650801176391542413467737537819593625,"853",3043039843756580674350460125009066207835836603
337048069804861856123274009820921730499676225427,"238",679031306735710518001224090034043262983745855
1012184988235650842462997768957658694158690316616,"701",694437401097454340201679080287419390610655251
476032970889226670407652912661193846135720651328,"330",2239028844647491995274273397740944907068572060
1082441703465392113396669461952322714991037980241,"748",320085257070781428734357799430800080479184566
775176296838390058361412314794961120471760474593,"538",1953580356646573452005958998289106411240037108
153880944708135118825494056892601721342610192173,"106",503773561580989753471676766400921757596330997
86021457664673469062020580505678383497029223395,"62",2034291170516722679375234892234926629833091877
14437334521338647467179446407864685736324496207,"8",6116185275389710749832444136992477140704507504
1415560376913215530109453526608650435847564913332,"975",1835167169397036682743320338412319471896239004
1045927373458669371226557288571837651623092773862,"725",3336569922246158794098819727206213436747845044
1133819918978001784670838317727026831789715915973,"786",637530384215112833420520956970286281646669050
418120340002183050972547276373451694423991659295,"297",1344630948793835642479126186539196635778800712
1067849695480071926817473148751326620439191048768,"734",953814801129090680451172100524689923018150835
1186018515384772595425468471172022339751692624316,"828",685296688152591453143327323059573684237771798
1266903488088282568954512023894103554230386603459,"877",580258726373729902611648094769809908760781899
289093709546056209638691966755250030238143503813,"200",777030354423397528094153563309527517226356190
720446249071585162646942078626416938331929596090,"501",419138312095815518365976027997264157841610330
1379512867043452578190119900763250434632589219475,"955",1505522513580851055596082755992815638865110162
548742072831554061269612022457176249085833030216,"378",2128717892937127245941900775625968372655666651
181040951993078687620990239734493983239264152203,"123",2399542319214585003642110539395517702674855332
286317520545153145820531584924236074609992307039,"197",4974981948888623138668971587847511019917318691
872483454642866272113599600943351576808600170185,"611",90925358481538115816835439006396047559182745
7176868071327882684996146554626902990030843988,"6",2456864154333643679296279314996826809626203688
34413963902429721840758380874213839743043655359,"25",851479185177099852261134657862996504907301081
169523244643511523017770664334864426354903618207,"117",5853262012003216688885956809823511665119754679
566572350708149883520076192344535897444173513980,"394",348511684615780535496319729915023882957017421
823075193427194299125294777023597573466860092728,"576",605914129137911653590203335274340058426677622
1213507274608096384997301713477375046464977943106,"844",2336881752160173552201296336756310127178396994
390306726247902809805192171823921323205580852787,"275",1348797148197396584441016432353862955477189103
366424741534736840009933198470901209522327680146,"263",1620566207603768346329076280350924523485654051
495330239777350823112853099510496511385463485649,"344",1528501714806194217243096989508465855135745570
999614049180922637535668748576898311783808784281,"690",1642117382680023863267974919306933054254033307
312469426091535203094973953417699591606077997672,"218",1279434949860049297294783449342299545471081547
143257919982318184018715154676291368133691176417,"101",1857744807111404528403107098601974855864823260
827268891413583917225258484355105399432866058696,"577",4193697986389618099963707331507825966005965968
26769788682467661505615047226207203653034571372,"20",95591384283572052993231783694477513997297025
767110099484814166017887059574123639035971677957,"530",2499427619485369433733332581362324958003308210
1159190395054615197291336582800868594493723323564,"806",4174614723246320685549037754082474463858358088
566223839023534102984579872614620873561216496559,"393",852526988451053358441337601679438924826734969
43551100019477305610716342347671430366397610429,"35",2189079019667481783993582046388890413399213532
949783451038898901609881489546027609677703034586,"661",3277190711516616640153709025655026557723364207
1099455912686199539363908430590993642881020894552,"760",3360893008726874705779870127037075188262922754
1354824143035729245624317720265369083403473531395,"941",916264373401376143932724097482579727651447860
802226334883323932151565662321783156358288853528,"562",1354730002455094868785925541178914025600431469
1401153364910664402777156693452857790844745514238,"970",449836746323512506780267784447120962256137621
670137193932739773092377173942957331532319940479,"465",1362929997778976449159174942590815438528595276
1297281326916731825471831928555955743885437560960,"896",1278614958148114829720143023588168249945365485
576144076907532252122197192881888879000250382096,"403",447353784046841587779904270216920167054579718
52201941433599465921955436803110559400743562071,"41",3519970447157090193508090366444671156073209198
38686443236956863254567413556899640837067289746,"31",368661880016363956378145429599774028265954168
210763256094417395903654918218931040797866994772,"143",10274116232109986502263897165284847234539428363
125642698834914993300391452566897399076781218477,"87",3761284261472445470083948231956014636432515570
224138885643614897745196812698495686985228672404,"153",2365611131886041057705679843378521883792508163
343045084144205661370184132268069472868322873919,"240",960532365692383512017273858604892674881639189
940823359439695200648173445140413670392772474927,"654",3379428211182593128897045051093321855430293627
889689671683290325566262452115811822642215461601,"620",1277530169594968811663532094857921279045176269
1110173646571595603928887330022160215743765928617,"769",7456929791765511683689240339402471845134254880
298673785143450706965846298404624849922568267,"0",8612570770360107815737035387519315628875367096
901835867245948362876267938682236004707428045885,"627",6672019012123875043589292920085798438562735909
803818973043512614591711546897225928955382070477,"565",159121757705186268142927702185066335205687476
552735616783155826018821195742710481577009181286,"382",1204697951667671589024825998240902496204939036
1328173993802329817226543731699373971132179029881,"921",744938721973294223553639967323074636525560977
764610671865328796584153726992761314077968369747,"529",1362663107409428101218304455377516284284493858
945477489491726957096356598225699439946098462516,"657",2756561911341402677189530389271397287335197964
333462069846720943251552000458492988885211143964,"235",28934338180450049196830825540068291794670928
468275066956110796767510862143538306716907513151,"325",627556536804210405839521561285203014527029581
717752330800206137501361005655824342566979841716,"498",3668555668146386241217101160660542225447656206
1441157118591560985173557529131421572225602554172,"989",3926972780242705499361343353961933343234305393
1052268452175092307407412552116573893143224455065,"729",2628994889303032803821471334080721046892077046
572615815237705242209054769271673592562355105219,"399",1637286837449184345505793932273499893110161172
738960529965664212855723506726145012738588664276,"510",1126112483231220697641713924145197628974424309
1144208332482114441473033153927726144509165327750,"798",866850611904995108498812985275452377801732109
1316812582641989179072744463402230349407484383828,"913",3633375277603555010668504263029549720392648291
62779477182687861349873754923854004467272653975,"50",433629372793061926891686145547541797001595
465875423631705498631755215568330546056001209590,"321",2851752266587686686075770455436837120067139028
1080236852265810181041616573175995669197149222241,"746",1360862348192745638160857320931231942839042968
355005509311117959378044316701115915426566880842,"255",3582324886141297989721767809936995362300298246
1378007344529871727134523818007257618993724109313,"954",1466486577902163145412272455801677317351001221
831640616408808188502337686521595159589858527349,"586",117372758298794579294588394493058496924037378
888412141513695356754598920020953901363170285332,"619",1146095951140024164980733567869468998398621152
1023137876887886273450436808958830492676588473806,"710",240910407997996861310142192682533486417388166
470540954603752769156293108557775950536462926941,"328",1240694439584196243197328042292218627250693453
1287624145422875014074212974648903233328540095139,"892",856889251978105135798088060663353804822958004
48681970986442375728447346436665888244670352873,"40",731292643334077670673011474495436739148730489
296455526173569398664367614085421310298279758209,"204",1207507120891616613220756568372876850089597726
828996687616378941966571386421663165065345460527,"581",195619588441933714359495963008395257479215247
332325971475507342709307098564326635810215597802,"232",2577132676255986867797022622767041952663455845
1254651219897833073093903196027634940647199089865,"871",3953505468166468889380078844308900043666866553
133150319822490029303084038225250923248029121299,"94",979878253289791181298050918256845869072758867
665568628052988065229995363381577951063038037115,"462",9395787071011261873855890720549206509565897
532846792382108205671950335987441834847462830664,"364",1604162553982541797507942008640537404039481502
412547855469016939066263539465642667134115920740,"292",562756198142124931960389471513471388976343106
1434333495503415126247628356059527953805360793524,"982",756213757089655699079662730233738787673194219
247540665157012465431769038707451440158913015009,"170",2824312182041475748599697137239816887043278018
1420489368277214083431278553643269281466806502260,"977",4680193451164460846166147944698550270446152097
26246974966149488675165472494239598783793791097,"18",142329153867749180350418864300943643521597106
347875810841343326157686548673266697546662739858,"247",468402262748505337347473114464782163910502271
1052956025881569380468466980131328179126757928681,"730",687573706477073061054428014754285983533473616
1139903327709056305950597539973126207318492503405,"793",3014207356073413376245370002658388855605154828
1141580275196039556912505920833670641068503971173,"794",1676947486983250961908380860544433750011467768
1375749408793589820887570964809921716595647474007,"951",6818427753815727979392974198797596873350520417
425486423548089110496314290237079294769173118774,"301",769480561441002380502392065519565440863617273
780162222588959670511995754230160279958348256543,"540",914285614687723475217930786741890920093316375
300329397129472981192401250713631969778024201257,"206",1321863028347883301746268476656893186642004482
1384177296010977326438916862097706748820131494826,"958",398636721854240666691113374510349480140143707
1222215521929898025759682555210191713243087105879,"851",414383935089095712035646479328037080509902325
742214017652189040180466529368974596092764773630,"513",795617647351028614742318290499571485137902341
579684683779927044050131797686985009801327582633,"406",974221633816785768207988427796200201058137203
1187794285538794609635202759631315013021394811124,"830",434682526695800517777978500356154559003869391
107193435931847028193588382639813937003831510122,"77",2799554727848343596583934164544581824187334636
491885960620196979944311117553947156861631104561,"341",1244611179097880720668111748232151161652093420
1413725209743818493426710206270238116375668674328,"974",3169065676281929058214253694328047522191207572
349474396559788358997467605013471024241429223792,"250",491364171372736954072516894542219286546036575
449087655285166571916873738185717381172790183344,"312",4557515098381343504631070994402527813723374021
134872222888456381186271524446307087578858233203,"98",706326284801848576929572067658653083859781558
792211989406945156867310821373009968811520572189,"553",721129383839117619765362711157247438162657983
1338285803248690200468891111066442249387524288265,"927",623192446029963323281422508964464598230586030
33522312382263429648449630440833538060793039524,"23",551996343430686618354707971475074775460538266
256951432509442445167872185064081788465906846118,"179",1216705258157045018178553230879538888755426869
420118016272224249852395586074110725922421577689,"298",1997676270041198879848309700659031498429918394
216505659788075116013852417325703082632109406481,"146",4197926923917219601301852072794998379248216720
1177321804915655190855314491065574692698444762319,"822",1122599401343084569262547190669667735148982910
1356725359654077119534181408430298682405199752180,"942",1901216618347873909863688164929599001726220785
279692930047894857917650520113956047015395893954,"193",4974129192559492413094945715386729909027584331
386034945109575018339884824507912200446779373860,"272",3847499684882384209013643013253754187116353383
347921555132604343269269844638286720772364353133,"248",45744291261017111583295965020023225701613275
707178036264649204534878549641056340593720233946,"491",146078608565699992199818897638766832136758468
1071832795010298630466838560779287372596901015397,"738",1719645241229279262220259877782380757473092515
537803628524259190653037473024098011603328543824,"369",1542539935030466725477368226500763906837618844
844551573211566320322243972964038756678456012119,"592",1267686662637031072939815829096790447576178961
302792929011726672339571279812404979960227818877,"210",1674065177053304858989327604357938257896929423
659319129676703843635368318156243669173908287281,"459",1630113252933227829194156036780273362213633022
69604585253951041504835562355251197237844327754,"53",2799052335787484164857757165989841076581129455
848187556929516214291525062619976906954729543183,"595",401171063565113094092689598022366466418350299
390623061748289011630109053771729759770197594139,"276",316335500386201824916881947808436564616741352
752128517744377316561912042244888735016886249572,"521",1672595331006147976556306228755414487733434205
31436027171415510769839631666667981716022378337,"21",4666238488947849264224584440460778062987806965
126346026378024026582303705903256563644968962259,"88",703327543109033281912253336359164568187743782
1159537056619600315935135474627357841504646223056,"807",346661564985118643798891826489247010922899492
1078045009075477966870249786242913416770604742012,"744",136578202860051327907403716232349374510330095
281255989490251602790789247344882605535634499262,"195",1131796291459350663784029998975545364831778768
133906320046631215137628853366574771895989276363,"96",433706964605693349566885961777281323037546773
300339050828725001151018463500588283753323232811,"207",9653699252019958617212786956313975299031554
38274381661674583323689465585862200934147124311,"29",1025846138042605711108736266093642405696178590
796686466427458124316113051419224908919881633608,"558",494039778809917483588073362205144147608171810
1323374288618207649318545979810427782619673913940,"917",498325673783668622044918589198812164934983995
1392914076772912222760150624290281065585714118248,"965",172851514776986563746582201890025464015765766
1100357306177162096446669745316545928212797036390,"764",47055924598932894058242462306365701042870970
198632759771807186405987034616047901799670665608,"141",275693620126194304990197268991061777085688046
198357066151680992100996837347056840022584977562,"140",857965694360725257423414260163879543648195519
606767804342447339394776481626282582158728541824,"420",1055162778702971157073569107584731835992504335
217516499243059375756441609717270581270744195624,"147",1010839454984259742589192391567498638634789143
1240949235878120925021307023065703918336384761106,"866",1505956460015538542975938752059724135391051994
926432371865714378843848165341345533992923816495,"641",175359729746091903971143508612325021414652666
379533585459688959152110027351974689243859276218,"269",3660557687528478925477053831724131716180950151
1434401990740154495847618592030739553475778965780,"983",68495236739369599990235971211599670418172256
652405253821936881068824019684730445014115651541,"450",46102510212663238642918399112183274901713980
326699479484898936005249380203155643378575043028,"228",711384630652090390419517488791530551755124633
668774263934960796643217999000366516093791345203,"464",2868842480954954853875027959489228900487648883
1272736170610272631243181432844027065531507281434,"881",261168511896940504036140409928299300059721701
796925810868413457172414673351497808831074894398,"560",58774078977456705871433130018742881635832348
233688769999116986212778617466183872416909203311,"161",639544099646015444024832709586174657338459991
665905421454005841789342971040877287193303696320,"463",336793401017776559347607659299336130265659205
104155241932806643468085077133313030200784279390,"75",3584730880150247966632044185055178031012790554
565105250835984943532507727310394590595065196630,"390",743051047458424634446834387548718560842636545
1239443279418105386478331084313644194200993709112,"865",780925892202045275787895470444362918989314527
630361924946992911576579752684413020549542300482,"438",6453779419122292176662459638339618305643161705
608045472361533708784220079726392769724038033252,"424",132721174674712387293093887403662019081731384
694925140197641487068439894269677135807590108068,"484",3688193919929452795945307859961838332596116471
1308771119133401595165735657475184297808632223782,"905",1400198506115868519278587808857755205068106838
432426362846465646781101513817498040099733980827,"304",2293090607541119027064299181263404487628468181
568312940337833156506623134324644805237382297446,"396",608498038775251419189823119852609384941821550
1328227795542914848611503085390465288349032595350,"922",53801740585031384959353691091317216853565469
746325045268741044245914133889066061922235871234,"517",1883891196661448430214428963807355303208434450
1168161920468821147553869954790335529957015615742,"817",1996419586400017258859932785406449753627454047
855949739884139180248061807323302318356871559471,"601",262689080318150789495667106823790411240386470
931427668084193318723633031356962364098474296463,"647",10806031230191653890988427677199504711867761
1229868904510997162102570542774379993370981413271,"855",3669332231493319177995531688522546622645035310
850253554657760932374235592692255189149348454623,"596",2065997728244718082710530072278282194618911440
1231292213448969275305201244405723957998864575705,"856",1423308937972113202630701631343964627883162434
1196501539875736629961466995231402956171273616058,"835",4127968775388546969362834409770282212484676487
1353652097660340651765735803152322329557961755499,"937",83183800825501553477597815949558828770621899
689700651868154104938751362063337140842367048019,"481",2536624350169956136898986866380556913033873706
904286667555801638987971827252036466157389542465,"630",1583987147259252396396850074499299293170802317
466113916198033746094964620188761150540417880969,"322",238492566328247463209404620430604484416671379
299007534101125097890654982236975076591382196775,"205",2552007927555699226287368151553766293102438566
719037059866346735147193226884033036916898650120,"499",1284729066140597645832221228208694349918808404
53940714021615938777112260479778258788704888145,"44",404393137217800278401811167389543535144127717
219099961937024972863408257199568232295278473119,"150",1350041098809486352429732520357445849875438261
942585745149154439162434028699998204386196054089,"655",1762385709459238514260583559584533993423579162
369543186451726937036248872113508530586275057129,"264",3118444916990097026315673642607321063947376983
350430944292971205690588425384244568625256409794,"252",177090162943767731134939345586414625330593960
630464276352214791978107429168007524321752573711,"439",102351405221880401527676483594503772210273229
623908145527870619399917293046073402243899138777,"437",926516929690092054840830830289376960503166865
732651867501695192507913006999547690338953294127,"505",3623046285007122238413244334377465698769207797
238842251454828782942904596739709079010239969753,"163",3376033276844991501561553888162637451659005547
311189991141675153797679169968357292060606916125,"217",2266095328298661992387132298435755266899536825
654529227478962048972014166729262425209780193826,"455",1056679550340437742963884358968444451412257278
240197825146941411985172173379678307666398147080,"165",845056133212441211193226165576778898936424896
1216587863987557349780774272777806320570771480779,"845",3080589379460964783472559300431274105793537673
936789651340867414870010352377419704549566893846,"651",1611663322689398858297453729711621524991854112
154036257477602121963026408906332778247336078102,"107",155312769467003137532352013731056904725885929
1019954317348873275671118200976141073370695204298,"705",292246629519969418028349342928428054699245494
967191122883239885729181758305997699084157953415,"671",316600776432389865764909268574626726901162706
544143210693531405436846493333742388716754338810,"376",3646249957676986062768549139996417691398926235
53252752161837428722042747586262003966808336531,"42",1050810728237962800087310783151444566064774460
434681385221313092772515420246147078757316603983,"307",356705214381635695221181435240994525225218538
920502827378120470335168415468336392333959029869,"638",1403744427640100685692101589677653108428597276
1161727069567191841015597829360188560575997736616,"811",805755766168948382100255862242643352200850928
865551688698503075985313940085589609268452749613,"608",803284344095755468289736280287649483791653176
1089659320443516036173411991007819250235890065280,"752",2669740834193846636882188419034597184537613336
1277032594318430422260551739424296649849344666690,"885",828231045802101475489590037798824489739752757
643052927886213224838941794925487731979504640959,"446",1715560137598129360320253018357862079786952610
622602712224335309339930584061046262979923419472,"434",167350641714914152121464197218201935173513378
162454005072190990828612531846116166685449594380,"113",70251960033890715311460405923619610170155173
1310491386488786870986143256246128305239441296129,"907",781164426333090463060892131696729154739863125
16500343316029464741458229000401265175783183884,"12",894636478259132886180640262296050248331999836
670688824758403701772371513282342508603525762164,"466",551630825663928679994339339385177071205821685
121723686535430438863877174214065231685630163167,"85",2096041967044149391631867148909223707542592021
212307732864157896412550565252908084252861189761,"145",901444129891433617744343732148936362015122624
395702058712056130268088730250402519626175390752,"280",1047346756138418875505770071969706497276346760
1293206428196108537881713996783276476054208552478,"894",357636829065938342745595139167893952692355184
962824244739457401707774312022158464187427306531,"668",1813189930412522938356663365058953281743469584
818791492362157409624200126598855670914071992586,"574",42565146821297591422950727107097924097232460
